,m,sample,generalizability,eps
4207,1000,sample_1,0.0,0.004184288507901581
4208,1000,sample_1,0.0,0.004213321743847289
4209,1000,sample_1,0.0,0.004242556430717777
4210,1000,sample_1,0.0,0.004271993966306777
4211,1000,sample_1,0.0,0.004301635758106795
4212,1000,sample_1,0.0,0.004331483223376399
4213,1000,sample_1,0.0,0.004361537789208006
4214,1000,sample_1,0.0,0.004391800892596086
4215,1000,sample_1,0.0,0.004422273980505897
4216,1000,sample_1,0.0,0.004452958509942656
4217,1000,sample_1,0.0,0.004483855948021186
4218,1000,sample_1,0.0,0.004514967772036102
4219,1000,sample_1,0.0,0.0045462954695324
4220,1000,sample_1,0.0,0.004577840538376616
4221,1000,sample_1,0.0,0.004609604486828434
4222,1000,sample_1,0.0,0.004641588833612777
4223,1000,sample_1,0.0,0.004673795107992464
4224,1000,sample_1,0.0,0.004706224849841282
4225,1000,sample_1,0.0,0.004738879609717651
4226,1000,sample_1,0.0,0.004771760948938746
4227,1000,sample_1,0.0,0.004804870439655129
4228,1000,sample_1,0.0,0.004838209664925958
4229,1000,sample_1,0.0,0.004871780218794631
4230,1000,sample_1,0.0,0.004905583706365045
4231,1000,sample_1,0.0,0.004939621743878321
4232,1000,sample_1,0.0,0.004973895958790063
4233,1000,sample_1,0.0,0.005008407989848212
4234,1000,sample_1,0.0,0.005043159487171359
4235,1000,sample_1,0.0,0.0050781521123276704
4236,1000,sample_1,0.0,0.005113387538414326
4237,1000,sample_1,0.0,0.005148867450137492
4238,1000,sample_1,0.0,0.005184593543892913
4239,1000,sample_1,0.0,0.005220567527846975
4240,1000,sample_1,0.0,0.005256791122018419
4241,1000,sample_1,0.0,0.005293266058360562
4242,1000,sample_1,0.0,0.005329994080844088
4243,1000,sample_1,0.0,0.0053669769455404765
4244,1000,sample_1,0.0,0.005404216420705915
4245,1000,sample_1,0.0,0.005441714286865887
4246,1000,sample_1,0.0,0.005479472336900287
4247,1000,sample_1,0.0,0.005517492376129128
4248,1000,sample_1,0.0,0.005555776222398878
4249,1000,sample_1,0.0,0.005594325706169377
4250,1000,sample_1,0.0,0.005633142670601352
4251,1000,sample_1,0.0,0.005672228971644543
4252,1000,sample_1,0.0,0.0057115864781264345
4253,1000,sample_1,0.0,0.005751217071841614
4254,1000,sample_1,0.0,0.005791122647641758
4255,1000,sample_1,0.0,0.005831305113526219
4256,1000,sample_1,0.0,0.005871766390733255
4257,1000,sample_1,0.0,0.0059125084138318814
4258,1000,sample_1,0.0,0.00595353313081437
4259,1000,sample_1,0.0,0.005994842503189409
4260,1000,sample_1,0.0,0.006036438506075864
4261,1000,sample_1,0.0,0.00607832312829723
4262,1000,sample_1,0.0,0.0061204983724767025
4263,1000,sample_1,0.0,0.006162966255132942
4264,1000,sample_1,0.0,0.0062057288067765
4265,1000,sample_1,0.0,0.006248788072006888
4266,1000,sample_1,0.0,0.006292146109610344
4267,1000,sample_1,0.0,0.006335804992658254
4268,1000,sample_1,0.0,0.006379766808606282
4269,1000,sample_1,0.0,0.006424033659394191
4270,1000,sample_1,0.0,0.006468607661546328
4271,1000,sample_1,0.0,0.0065134909462728026
4272,1000,sample_1,0.0,0.0065586856595714355
4273,1000,sample_1,0.0,0.006604193962330305
4274,1000,sample_1,0.0,0.006650018030431118
4275,1000,sample_1,0.0,0.006696160054853222
4276,1000,sample_1,0.0,0.006742622241778342
4277,1000,sample_1,0.0,0.006789406812696112
4278,1000,sample_1,0.0,0.0068365160045102385
4279,1000,sample_1,0.0,0.0068839520696454964
4280,1000,sample_1,0.0,0.006931717276155407
4281,1000,sample_1,0.0,0.00697981390783066
4282,1000,sample_1,0.0,0.0070282442643083524
4283,1000,sample_1,0.0,0.0070770106611818895
4284,1000,sample_1,0.0,0.007126115430111745
4285,1000,sample_1,0.0,0.007175560918936928
4286,1000,sample_1,0.0,0.007225349491787214
4287,1000,sample_1,0.0,0.007275483529196233
4288,1000,sample_1,0.0,0.00732596542821523
4289,1000,sample_1,0.0,0.007376797602527731
4290,1000,sample_1,0.0,0.007427982482564918
4291,1000,sample_1,0.0,0.007479522515621821
4292,1000,sample_1,0.0,0.007531420165974375
4293,1000,sample_1,0.0,0.0075836779149971905
4294,1000,sample_1,0.0,0.007636298261282242
4295,1000,sample_1,0.0,0.007689283720758313
4296,1000,sample_1,0.0,0.007742636826811269
4297,1000,sample_1,0.0,0.0077963601304052365
4298,1000,sample_1,0.0,0.00785045620020451
4299,1000,sample_1,0.0,0.00790492762269642
4300,1000,sample_1,0.0,0.007959777002314986
4301,1000,sample_1,0.0,0.008015006961565405
4302,1000,sample_1,0.0,0.008070620141149508
4303,1000,sample_1,0.0,0.008126619200091946
4304,1000,sample_1,0.0,0.008183006815867389
4305,1000,sample_1,0.0,0.00823978568452852
4306,1000,sample_1,0.0,0.008296958520834907
4307,1000,sample_1,0.0,0.008354528058382871
4308,1000,sample_1,0.0,0.008412497049736118
4309,1000,sample_1,0.0,0.008470868266557402
4310,1000,sample_1,0.0,0.008529644499741026
4311,1000,sample_1,0.0,0.00858882855954625
4312,1000,sample_1,0.0,0.008648423275731726
4313,1000,sample_1,0.0,0.008708431497690725
4314,1000,sample_1,0.0,0.008768856094587427
4315,1000,sample_1,0.0,0.008829699955494092
4316,1000,sample_1,0.0,0.008890965989529159
4317,1000,sample_1,0.0,0.0089526571259964
4318,1000,sample_1,0.0,0.009014776314524917
4319,1000,sample_1,0.0,0.009077326525210224
4320,1000,sample_1,0.0,0.009140310748756233
4321,1000,sample_1,0.0,0.009203731996618222
4322,1000,sample_1,0.0,0.009267593301146883
4323,1000,sample_1,0.0,0.009331897715733239
4324,1000,sample_1,0.0,0.009396648314954691
4325,1000,sample_1,0.0,0.009461848194722003
4326,1000,sample_1,0.0,0.00952750047242729
4327,1000,sample_1,0.0,0.009593608287093146
4328,1000,sample_1,0.0,0.009660174799522647
4329,1000,sample_1,0.0,0.009727203192450537
4330,1000,sample_1,0.0,0.009794696670695395
4331,1000,sample_1,0.0,0.009862658461312821
4332,1000,sample_1,0.0,0.009931091813749801
4333,1000,sample_1,0.0,0.01
4334,1000,sample_1,0.0,0.010069386314760276
4335,1000,sample_1,0.0,0.010139254075588154
4336,1000,sample_1,0.0,0.010209606623060466
4337,1000,sample_1,0.0,0.010280447320933092
4338,1000,sample_1,0.0,0.010351779556301762
4339,1000,sample_1,0.0,0.010423606739764018
4340,1000,sample_1,0.0,0.010495932305582278
4341,1000,sample_1,0.0,0.01056875971184804
4342,1000,sample_1,0.0,0.010642092440647241
4343,1000,sample_1,0.0,0.010715933998226712
4344,1000,sample_1,0.0,0.010790287915161841
4345,1000,sample_1,0.0,0.010865157746525383
4346,1000,sample_1,0.0,0.010940547072057424
4347,1000,sample_1,0.0,0.011016459496336563
4348,1000,sample_1,0.0,0.011092898648952227
4349,1000,sample_1,0.0,0.011169868184678232
4350,1000,sample_1,0.0,0.01124737178364752
4351,1000,sample_1,0.0,0.011325413151528114
4352,1000,sample_1,0.0,0.011403996019700324
4353,1000,sample_1,0.0,0.011483124145435111
4354,1000,sample_1,0.0,0.01156280131207376
4355,1000,sample_1,0.0,0.011643031329208768
4356,1000,sample_1,0.0,0.011723818032865985
4357,1000,sample_1,0.0,0.011805165285688049
4358,1000,sample_1,0.0,0.011887076977119033
4359,1000,sample_1,0.0,0.011969557023590434
4360,1000,sample_1,0.0,0.012052609368708425
4361,1000,sample_1,0.0,0.012136237983442405
4362,1000,sample_1,0.0,0.01222044686631488
4363,1000,sample_1,0.0,0.012305240043592616
4364,1000,sample_1,0.0,0.012390621569479163
4365,1000,sample_1,0.0,0.012476595526308698
4366,1000,sample_1,0.0,0.012563166024741208
4367,1000,sample_1,0.0,0.012650337203959031
4368,1000,sample_1,0.0,0.012738113231864785
4369,1000,sample_1,0.0,0.012826498305280605
4370,1000,sample_1,0.0,0.01291549665014884
4371,1000,sample_1,0.0,0.013005112521734093
4372,1000,sample_1,0.0,0.01309535020482667
4373,1000,sample_1,0.0,0.013186214013947485
4374,1000,sample_1,0.0,0.013277708293554298
4375,1000,sample_1,0.0,0.013369837418249465
4376,1000,sample_1,0.0,0.013462605792989104
4377,1000,sample_1,0.0,0.013556017853293682
4378,1000,sample_1,0.0,0.013650078065460139
4379,1000,sample_1,0.0,0.013744790926775373
4380,1000,sample_1,0.0,0.013840160965731315
4381,1000,sample_1,0.0,0.013936192742241428
4382,1000,sample_1,0.0,0.014032890847858725
4383,1000,sample_1,0.0,0.014130259905995337
4384,1000,sample_1,0.0,0.014228304572143526
4385,1000,sample_1,0.0,0.014327029534098309
4386,1000,sample_1,0.0,0.014426439512181581
4387,1000,sample_1,0.0,0.014526539259467805
4388,1000,sample_1,0.0,0.0146273335620113
4389,1000,sample_1,0.0,0.014728827239075025
4390,1000,sample_1,0.0,0.014831025143361045
4391,1000,sample_1,0.0,0.014933932161242525
4392,1000,sample_1,0.0,0.015037553212997377
4393,1000,sample_1,0.0,0.01514189325304352
4394,1000,sample_1,0.0,0.015246957270175738
4395,1000,sample_1,0.0,0.015352750287804227
4396,1000,sample_1,0.0,0.015459277364194777
4397,1000,sample_1,0.0,0.015566543592710612
4398,1000,sample_1,0.0,0.01567455410205595
4399,1000,sample_1,0.0,0.015783314056521173
4400,1000,sample_1,0.0,0.01589282865622978
4401,1000,sample_1,0.0,0.01600310313738701
4402,1000,sample_1,0.0,0.01611414277253019
4403,1000,sample_1,0.0,0.016225952870780873
4404,1000,sample_1,0.0,0.016338538778098613
4405,1000,sample_1,0.0,0.016451905877536626
4406,1000,sample_1,0.0,0.016566059589499145
4407,1000,sample_1,0.0,0.016681005372000592
4408,1000,sample_1,0.0,0.01679674872092653
4409,1000,sample_1,0.0,0.01691329517029648
4410,1000,sample_1,0.0,0.017030650292528444
4411,1000,sample_1,0.0,0.017148819698705402
4412,1000,sample_1,0.0,0.01726780903884356
4413,1000,sample_1,0.0,0.017387624002162504
4414,1000,sample_1,0.0,0.017508270317357244
4415,1000,sample_1,0.0,0.017629753752872058
4416,1000,sample_1,0.0,0.017752080117176352
4417,1000,sample_1,0.0,0.017875255259042353
4418,1000,sample_1,0.0,0.017999285067824763
4419,1000,sample_1,0.0,0.018124175473742368
4420,1000,sample_1,0.0,0.018249932448161525
4421,1000,sample_1,0.0,0.018376562003881713
4422,1000,sample_1,0.0,0.018504070195423022
4423,1000,sample_1,0.0,0.018632463119315597
4424,1000,sample_1,0.0,0.018761746914391204
4425,1000,sample_1,0.0,0.018891927762076665
4426,1000,sample_1,0.0,0.019023011886689447
4427,1000,sample_1,0.0,0.01915500555573528
4428,1000,sample_1,0.0,0.019287915080207777
4429,1000,sample_1,0.0,0.019421746814890256
4430,1000,sample_1,0.0,0.019556507158659493
4431,1000,sample_1,0.0,0.019692202554791725
4432,1000,sample_1,0.0,0.019828839491270712
4433,1000,sample_1,0.0,0.019966424501097934
4434,1000,sample_1,0.0,0.02010496416260498
4435,1000,sample_1,0.0,0.020244465099768037
4436,1000,sample_1,0.0,0.020384933982524632
4437,1000,sample_1,0.0,0.02052637752709252
4438,1000,sample_1,0.0,0.02066880249629082
4439,1000,sample_1,0.0,0.02081221569986338
4440,1000,sample_1,0.0,0.02095662399480433
4441,1000,sample_1,0.0,0.021102034285685956
4442,1000,sample_1,0.0,0.02124845352498883
4443,1000,sample_1,0.0,0.021395888713434216
4444,1000,sample_1,0.0,0.021544346900318832
4445,1000,sample_1,0.0,0.021693835183851845
4446,1000,sample_1,0.0,0.021844360711494273
4447,1000,sample_1,0.0,0.021995930680300747
4448,1000,sample_1,0.0,0.022148552337263594
4449,1000,sample_1,0.0,0.022302232979659376
4450,1000,sample_1,0.0,0.02245697995539774
4451,1000,sample_1,0.0,0.022612800663372783
4452,1000,sample_1,0.0,0.0227697025538168
4453,1000,sample_1,0.0,0.022927693128656498
4454,1000,sample_1,0.0,0.023086779941871687
4455,1000,sample_1,0.0,0.02324697059985648
4456,1000,sample_1,0.0,0.023408272761782933
4457,1000,sample_1,0.0,0.023570694139967277
4458,1000,sample_1,0.0,0.023734242500238676
4459,1000,sample_1,0.0,0.02389892566231049
4460,1000,sample_1,0.0,0.024064751500154243
4461,1000,sample_1,0.0,0.024231727942375995
4462,1000,sample_1,0.0,0.024399862972595502
4463,1000,sample_1,0.0,0.024569164629827913
4464,1000,sample_1,0.0,0.024739641008868128
4465,1000,sample_1,0.0,0.024911300260677886
4466,1000,sample_1,0.0,0.025084150592775398
4467,1000,sample_1,0.0,0.025258200269627846
4468,1000,sample_1,0.0,0.025433457613046495
4469,1000,sample_1,0.0,0.02560993100258458
4470,1000,sample_1,0.0,0.02578762887593801
4471,1000,sample_1,0.0,0.02596655972934871
4472,1000,sample_1,0.0,0.02614673211801092
4473,1000,sample_1,0.0,0.026328154656480213
4474,1000,sample_1,0.0,0.026510836019085375
4475,1000,sample_1,0.0,0.02669478494034321
4476,1000,sample_1,0.0,0.02688001021537606
4477,1000,sample_1,0.0,0.027066520700332414
4478,1000,sample_1,0.0,0.02725432531281029
4479,1000,sample_1,0.0,0.02744343303228364
4480,1000,sample_1,0.0,0.027633852900531698
4481,1000,sample_1,0.0,0.027825594022071243
4482,1000,sample_1,0.0,0.028018665564591955
4483,1000,sample_1,0.0,0.02821307675939472
4484,1000,sample_1,0.0,0.028408836901833025
4485,1000,sample_1,0.0,0.02860595535175742
4486,1000,sample_1,0.0,0.028804441533962964
4487,1000,sample_1,0.0,0.029004304938639917
4488,1000,sample_1,0.0,0.029205555121827466
4489,1000,sample_1,0.0,0.02940820170587062
4490,1000,sample_1,0.0,0.029612254379880344
4491,1000,sample_1,0.0,0.029817722900196717
4492,1000,sample_1,0.0,0.030024617090855493
4493,1000,sample_1,0.0,0.03023294684405778
4494,1000,sample_1,0.0,0.03044272212064303
4495,1000,sample_1,0.0,0.030653952950565267
4496,1000,sample_1,0.0,0.03086664943337273
4497,1000,sample_1,0.0,0.031080821738690638
4498,1000,sample_1,0.0,0.03129648010670752
4499,1000,sample_1,0.0,0.03151363484866479
4500,1000,sample_1,0.0,0.03173229634734976
4501,1000,sample_1,0.0,0.03195247505759212
4502,1000,sample_1,0.0,0.03217418150676372
4503,1000,sample_1,0.0,0.03239742629528197
4504,1000,sample_1,0.0,0.0326222200971167
4505,1000,sample_1,0.0,0.03284857366030044
4506,1000,sample_1,0.0,0.03307649780744241
4507,1000,sample_1,0.0,0.03330600343624589
4508,1000,sample_1,0.0,0.033537101520029304
4509,1000,sample_1,0.0,0.033769803108250916
4510,1000,sample_1,0.0,0.03400411932703706
4511,1000,sample_1,0.0,0.03424006137971424
4512,1000,sample_1,0.0,0.03447764054734464
4513,1000,sample_1,0.0,0.034716868189265615
4514,1000,sample_1,0.0,0.03495775574363275
4515,1000,sample_1,0.001,0.03520031472796679
4516,1000,sample_1,0.001,0.035444556739704335
4517,1000,sample_1,0.001,0.0356904934567523
4518,1000,sample_1,0.001,0.03593813663804628
4519,1000,sample_1,0.001,0.0361874981241128
4520,1000,sample_1,0.001,0.03643858983763545
4521,1000,sample_1,0.001,0.03669142378402492
4522,1000,sample_1,0.001,0.03694601205199302
4523,1000,sample_1,0.001,0.03720236681413068
4524,1000,sample_1,0.001,0.03746050032748993
4525,1000,sample_1,0.001,0.03772042493416997
4526,1000,sample_1,0.001,0.037982153061907345
4527,1000,sample_1,0.001,0.03824569722466999
4528,1000,sample_1,0.002,0.03851107002325571
4529,1000,sample_1,0.002,0.03877828414589457
4530,1000,sample_1,0.002,0.0390473523688556
4531,1000,sample_1,0.002,0.039318287557057685
4532,1000,sample_1,0.002,0.03959110266468459
4533,1000,sample_1,0.002,0.039865810735804405
4534,1000,sample_1,0.009,0.04014242490499322
4535,1000,sample_1,0.009,0.04042095839796308
4536,1000,sample_1,0.009,0.040701424532194365
4537,1000,sample_1,0.009,0.040983836717572615
4538,1000,sample_1,0.009,0.04126820845702954
4539,1000,sample_1,0.011,0.04155455334718875
4540,1000,sample_1,0.015,0.041842885079015825
4541,1000,sample_1,0.015,0.04213321743847287
4542,1000,sample_1,0.015,0.04242556430717777
4543,1000,sample_1,0.015,0.04271993966306779
4544,1000,sample_1,0.015,0.04301635758106795
4545,1000,sample_1,0.016,0.043314832233764006
4546,1000,sample_1,0.018,0.04361537789208003
4547,1000,sample_1,0.018,0.04391800892596086
4548,1000,sample_1,0.018,0.044222739805058996
4549,1000,sample_1,0.018,0.044529585099426554
4550,1000,sample_1,0.018,0.044838559480211884
4551,1000,sample_1,0.024,0.045149677720361
4552,1000,sample_1,0.024,0.04546295469532399
4553,1000,sample_1,0.024,0.04577840538376619
4554,1000,sample_1,0.024,0.046096044868284336
4555,1000,sample_1,0.024,0.046415888336127795
4556,1000,sample_1,0.037,0.04673795107992461
4557,1000,sample_1,0.037,0.04706224849841281
4558,1000,sample_1,0.037,0.047388796097176535
4559,1000,sample_1,0.037,0.047717609489387455
4560,1000,sample_1,0.037,0.04804870439655132
4561,1000,sample_1,0.047,0.04838209664925955
4562,1000,sample_1,0.047,0.04871780218794631
4563,1000,sample_1,0.047,0.04905583706365048
4564,1000,sample_1,0.047,0.04939621743878321
4565,1000,sample_1,0.047,0.04973895958790065
4566,1000,sample_1,0.063,0.0500840798984821
4567,1000,sample_1,0.063,0.050431594871713586
4568,1000,sample_1,0.063,0.05078152112327673
4569,1000,sample_1,0.063,0.05113387538414326
4570,1000,sample_1,0.064,0.05148867450137495
4571,1000,sample_1,0.075,0.051845935438929104
4572,1000,sample_1,0.075,0.052205675278469754
4573,1000,sample_1,0.075,0.05256791122018422
4574,1000,sample_1,0.075,0.052932660583605615
4575,1000,sample_1,0.075,0.0532999408084409
4576,1000,sample_1,0.086,0.05366976945540476
4577,1000,sample_1,0.086,0.05404216420705915
4578,1000,sample_1,0.086,0.0544171428686589
4579,1000,sample_1,0.087,0.05479472336900287
4580,1000,sample_1,0.108,0.05517492376129126
4581,1000,sample_1,0.108,0.055557762223988776
4582,1000,sample_1,0.108,0.05594325706169378
4583,1000,sample_1,0.108,0.05633142670601355
4584,1000,sample_1,0.128,0.05672228971644543
4585,1000,sample_1,0.128,0.05711586478126432
4586,1000,sample_1,0.128,0.057512170718416133
4587,1000,sample_1,0.128,0.05791122647641758
4588,1000,sample_1,0.131,0.058313051135262216
4589,1000,sample_1,0.156,0.05871766390733255
4590,1000,sample_1,0.156,0.05912508413831878
4591,1000,sample_1,0.156,0.0595353313081437
4592,1000,sample_1,0.157,0.05994842503189409
4593,1000,sample_1,0.18,0.06036438506075867
4594,1000,sample_1,0.18,0.0607832312829723
4595,1000,sample_1,0.18,0.061204983724766994
4596,1000,sample_1,0.181,0.06162966255132942
4597,1000,sample_1,0.199,0.062057288067765004
4598,1000,sample_1,0.199,0.06248788072006891
4599,1000,sample_1,0.199,0.06292146109610344
4600,1000,sample_1,0.222,0.0633580499265825
4601,1000,sample_1,0.222,0.06379766808606283
4602,1000,sample_1,0.222,0.0642403365939419
4603,1000,sample_1,0.222,0.06468607661546324
4604,1000,sample_1,0.248,0.06513490946272803
4605,1000,sample_1,0.248,0.06558685659571432
4606,1000,sample_1,0.248,0.06604193962330306
4607,1000,sample_1,0.25,0.06650018030431118
4608,1000,sample_1,0.281,0.06696160054853219
4609,1000,sample_1,0.281,0.06742622241778343
4610,1000,sample_1,0.281,0.0678940681269611
4611,1000,sample_1,0.305,0.06836516004510239
4612,1000,sample_1,0.305,0.06883952069645496
4613,1000,sample_1,0.305,0.06931717276155404
4614,1000,sample_1,0.305,0.0697981390783066
4615,1000,sample_1,0.337,0.07028244264308349
4616,1000,sample_1,0.337,0.0707701066118189
4617,1000,sample_1,0.337,0.07126115430111746
4618,1000,sample_1,0.368,0.07175560918936924
4619,1000,sample_1,0.368,0.07225349491787214
4620,1000,sample_1,0.368,0.07275483529196229
4621,1000,sample_1,0.37,0.0732596542821523
4622,1000,sample_1,0.393,0.07376797602527735
4623,1000,sample_1,0.393,0.07427982482564914
4624,1000,sample_1,0.395,0.07479522515621821
4625,1000,sample_1,0.427,0.07531420165974372
4626,1000,sample_1,0.427,0.0758367791499719
4627,1000,sample_1,0.429,0.07636298261282246
4628,1000,sample_1,0.457,0.0768928372075831
4629,1000,sample_1,0.457,0.0774263682681127
4630,1000,sample_1,0.457,0.07796360130405233
4631,1000,sample_1,0.479,0.07850456200204509
4632,1000,sample_1,0.479,0.07904927622696424
4633,1000,sample_1,0.479,0.07959777002314981
4634,1000,sample_1,0.509,0.08015006961565405
4635,1000,sample_1,0.509,0.08070620141149504
4636,1000,sample_1,0.509,0.08126619200091946
4637,1000,sample_1,0.537,0.08183006815867394
4638,1000,sample_1,0.537,0.08239785684528515
4639,1000,sample_1,0.537,0.08296958520834907
4640,1000,sample_1,0.552,0.08354528058382867
4641,1000,sample_1,0.552,0.08412497049736119
4642,1000,sample_1,0.553,0.08470868266557406
4643,1000,sample_1,0.578,0.08529644499741021
4644,1000,sample_1,0.578,0.0858882855954625
4645,1000,sample_1,0.578,0.08648423275731722
4646,1000,sample_1,0.604,0.08708431497690725
4647,1000,sample_1,0.604,0.08768856094587431
4648,1000,sample_1,0.606,0.08829699955494087
4649,1000,sample_1,0.625,0.08890965989529158
4650,1000,sample_1,0.625,0.08952657125996397
4651,1000,sample_1,0.645,0.09014776314524918
4652,1000,sample_1,0.645,0.09077326525210229
4653,1000,sample_1,0.646,0.09140310748756228
4654,1000,sample_1,0.673,0.09203731996618221
4655,1000,sample_1,0.673,0.09267593301146879
4656,1000,sample_1,0.673,0.0933189771573324
4657,1000,sample_1,0.695,0.09396648314954696
4658,1000,sample_1,0.695,0.09461848194721997
4659,1000,sample_1,0.718,0.0952750047242729
4660,1000,sample_1,0.718,0.09593608287093142
4661,1000,sample_1,0.718,0.09660174799522646
4662,1000,sample_1,0.723,0.09727203192450543
4663,1000,sample_1,0.723,0.09794696670695395
4664,1000,sample_1,0.746,0.0986265846131282
4665,1000,sample_1,0.746,0.09931091813749796
4666,1000,sample_1,0.756,0.1
4667,1000,sample_1,0.758,0.1006938631476027
4668,1000,sample_1,0.759,0.10139254075588153
4669,1000,sample_1,0.766,0.10209606623060465
4670,1000,sample_1,0.766,0.10280447320933098
4671,1000,sample_1,0.781,0.10351779556301763
4672,1000,sample_1,0.781,0.10423606739764012
4673,1000,sample_1,0.782,0.10495932305582277
4674,1000,sample_1,0.793,0.1056875971184804
4675,1000,sample_1,0.793,0.10642092440647247
4676,1000,sample_1,0.809,0.10715933998226711
4677,1000,sample_1,0.809,0.10790287915161836
4678,1000,sample_1,0.824,0.10865157746525383
4679,1000,sample_1,0.824,0.10940547072057424
4680,1000,sample_1,0.839,0.1101645949633657
4681,1000,sample_1,0.839,0.11092898648952228
4682,1000,sample_1,0.847,0.11169868184678226
4683,1000,sample_1,0.847,0.1124737178364752
4684,1000,sample_1,0.847,0.11325413151528115
4685,1000,sample_1,0.853,0.11403996019700331
4686,1000,sample_1,0.854,0.11483124145435111
4687,1000,sample_1,0.862,0.11562801312073753
4688,1000,sample_1,0.864,0.11643031329208768
4689,1000,sample_1,0.873,0.11723818032865986
4690,1000,sample_1,0.873,0.11805165285688056
4691,1000,sample_1,0.881,0.11887076977119033
4692,1000,sample_1,0.881,0.11969557023590428
4693,1000,sample_1,0.89,0.12052609368708427
4694,1000,sample_1,0.891,0.12136237983442405
4695,1000,sample_1,0.898,0.12220446866314887
4696,1000,sample_1,0.898,0.12305240043592616
4697,1000,sample_1,0.906,0.12390621569479157
4698,1000,sample_1,0.907,0.12476595526308698
4699,1000,sample_1,0.913,0.125631660247412
4700,1000,sample_1,0.914,0.1265033720395904
4701,1000,sample_1,0.918,0.12738113231864784
4702,1000,sample_1,0.918,0.12826498305280598
4703,1000,sample_1,0.923,0.1291549665014884
4704,1000,sample_1,0.925,0.13005112521734086
4705,1000,sample_1,0.925,0.13095350204826678
4706,1000,sample_1,0.933,0.13186214013947484
4707,1000,sample_1,0.933,0.1327770829355429
4708,1000,sample_1,0.938,0.13369837418249467
4709,1000,sample_1,0.938,0.13462605792989096
4710,1000,sample_1,0.944,0.1355601785329369
4711,1000,sample_1,0.944,0.1365007806546014
4712,1000,sample_1,0.95,0.13744790926775366
4713,1000,sample_1,0.951,0.13840160965731316
4714,1000,sample_1,0.951,0.1393619274224142
4715,1000,sample_1,0.954,0.1403289084785873
4716,1000,sample_1,0.954,0.14130259905995338
4717,1000,sample_1,0.958,0.1422830457214352
4718,1000,sample_1,0.958,0.1432702953409831
4719,1000,sample_1,0.96,0.14426439512181574
4720,1000,sample_1,0.962,0.14526539259467813
4721,1000,sample_1,0.962,0.146273335620113
4722,1000,sample_1,0.966,0.14728827239075018
4723,1000,sample_1,0.966,0.14831025143361043
4724,1000,sample_1,0.97,0.1493393216124252
4725,1000,sample_1,0.971,0.15037553212997384
4726,1000,sample_1,0.971,0.1514189325304352
4727,1000,sample_1,0.972,0.15246957270175746
4728,1000,sample_1,0.972,0.15352750287804226
4729,1000,sample_1,0.972,0.1545927736419477
4730,1000,sample_1,0.974,0.15566543592710622
4731,1000,sample_1,0.977,0.1567455410205595
4732,1000,sample_1,0.977,0.1578331405652118
4733,1000,sample_1,0.98,0.1589282865622978
4734,1000,sample_1,0.983,0.16003103137387
4735,1000,sample_1,0.983,0.161141427725302
4736,1000,sample_1,0.984,0.16225952870780871
4737,1000,sample_1,0.985,0.1633853877809862
4738,1000,sample_1,0.985,0.16451905877536624
4739,1000,sample_1,0.986,0.16566059589499135
4740,1000,sample_1,0.986,0.1668100537200059
4741,1000,sample_1,0.986,0.16796748720926533
4742,1000,sample_1,0.991,0.16913295170296488
4743,1000,sample_1,0.992,0.17030650292528443
4744,1000,sample_1,0.992,0.17148819698705392
4745,1000,sample_1,0.992,0.1726780903884356
4746,1000,sample_1,0.992,0.17387624002162505
4747,1000,sample_1,0.992,0.17508270317357252
4748,1000,sample_1,0.992,0.17629753752872057
4749,1000,sample_1,0.992,0.17752080117176341
4750,1000,sample_1,0.992,0.17875255259042355
4751,1000,sample_1,0.992,0.17999285067824763
4752,1000,sample_1,0.992,0.18124175473742377
4753,1000,sample_1,0.993,0.18249932448161524
4754,1000,sample_1,0.993,0.18376562003881705
4755,1000,sample_1,0.995,0.18504070195423022
4756,1000,sample_1,0.995,0.18632463119315598
4757,1000,sample_1,0.995,0.18761746914391214
4758,1000,sample_1,0.996,0.18891927762076663
4759,1000,sample_1,0.996,0.1902301188668944
4760,1000,sample_1,0.996,0.1915500555573528
4761,1000,sample_1,0.997,0.19287915080207776
4762,1000,sample_1,0.997,0.19421746814890264
4763,1000,sample_1,0.997,0.19556507158659492
4764,1000,sample_1,0.997,0.19692202554791716
4765,1000,sample_1,0.997,0.19828839491270714
4766,1000,sample_1,0.998,0.19966424501097935
4767,1000,sample_1,0.998,0.2010496416260499
4768,1000,sample_1,0.998,0.2024446509976804
4769,1000,sample_1,0.998,0.20384933982524622
4770,1000,sample_1,0.999,0.2052637752709252
4771,1000,sample_1,0.999,0.2066880249629082
4772,1000,sample_1,0.999,0.20812215699863393
4773,1000,sample_1,0.999,0.2095662399480433
4774,1000,sample_1,0.999,0.21102034285685944
4775,1000,sample_1,1.0,0.21248453524988828
4776,1000,sample_1,1.0,0.21395888713434216
4777,1000,sample_1,1.0,0.21544346900318845
4778,1000,sample_1,1.0,0.21693835183851842
4779,1000,sample_1,1.0,0.21844360711494262
4780,1000,sample_1,1.0,0.2199593068030075
4781,1000,sample_1,1.0,0.22148552337263594
4782,1000,sample_1,1.0,0.22302232979659387
4783,1000,sample_1,1.0,0.2245697995539774
4784,1000,sample_1,1.0,0.22612800663372773
4785,1000,sample_1,1.0,0.227697025538168
4786,1000,sample_1,1.0,0.22927693128656487
4787,1000,sample_1,1.0,0.23086779941871696
4788,1000,sample_1,1.0,0.23246970599856479
